dpd,credit_limit,mobiLoansScore,probability,id
13.0,21900.0,693.0,9.65,e0bcbf1b-c08e-4c84-814c-6591e8a1e0c6
36.0,8600.0,629.0,17.89,1aafefdd-50b4-4bfa-9cbf-1c31ce7e7e0e
8.0,14800.0,642.0,16.14,c7a9e79c-2c72-4432-b451-bd8602d25f8b
9.0,1600.0,690.0,10.17,d7a13231-fd3b-497b-83c5-f78454852e59
39.0,9700.0,649.0,15.21,8924e9e2-be83-43ae-91fc-601fcfb26f8d
5.0,2300.0,657.0,14.15,12149ad0-0c38-49d2-bbae-3eaf5b2cffbc
48.0,7500.0,284.0,61.79,a532feb8-90ea-4911-a293-81f471873d79
36.0,20400.0,430.0,43.21,2534348d-ce95-4fa9-a024-202562d9b56e
39.0,33500.0,633.0,17.48,6c8af33d-b191-4607-b5a4-95db4fbbe9c3
53.0,8100.0,615.0,19.66,321ecc8e-ca95-4608-990d-8f6b5fa233c8
7.0,800.0,593.0,22.54,f1b973ab-86a6-417c-beb5-b725bbd641e5
12.0,5600.0,649.0,15.27,a8ac20f7-57c8-4867-b605-8fa1988bed04
16.0,32500.0,544.0,28.62,44bde44c-2c0f-42a3-af37-7b7252edbf94
53.0,4400.0,608.0,20.46,780fae65-e155-4d8c-974e-f32668c838a2
1.0,17100.0,666.0,13.2,2d6916cf-f03f-4624-8ea0-106ca6751210
30.0,17200.0,584.0,23.5,a1ea8031-bdb9-433c-b654-f760b839660c
18.0,3100.0,398.0,47.27,7bb63251-1e13-4f74-a594-8f15e8111f8c
26.0,8800.0,711.0,7.3,e454d0c0-309d-4f4d-8b8a-6c94bcced159
6.0,24400.0,677.0,11.74,a6239b29-2e7d-41a8-a4a7-98c22fe9c73c
21.0,9400.0,619.0,19.11,a6cde90f-95af-4f79-8fa5-9e8e0cacbc34
36.0,4500.0,625.0,18.35,f045f196-401a-4aca-8e12-05d77cf5d22c
1.0,7700.0,681.0,11.16,65b06261-59ae-4aa4-b212-aecc378e1908
31.0,11600.0,601.0,21.47,66bdf611-fec9-4f8c-99ef-9c61ad4b28b2
27.0,2200.0,423.0,44.33,c0efbf3d-8124-4a5f-b552-87e368ca5854
18.0,4100.0,659.0,13.94,491578c0-cfae-4dd2-9769-c746063f11db
35.0,3300.0,654.0,14.6,74e0fb23-dbdf-45f6-97cf-c7486490ca00
28.0,6700.0,561.0,26.41,f5bca44c-7a9f-4b60-90a0-87bbea544f85
7.0,12100.0,543.0,28.76,6ed3550a-ec44-4b62-9137-3d06d7f71e24
29.0,18800.0,679.0,11.35,173d07fa-0435-4482-96f5-7d07dc47c287
25.0,1500.0,589.0,22.85,7d73174e-46d3-452a-8456-d16165606119
3.0,16100.0,704.0,8.3,4e2f09bb-f8ff-4c30-beb3-b12a652c9ee5
22.0,1800.0,610.0,20.27,c94d099a-9ac1-4ae7-9ff8-e8e45a25da71
21.0,3900.0,709.0,7.68,0ff25cb9-b83d-48ee-ba35-b7615295c93b
17.0,2400.0,705.0,8.14,da7bac7c-f545-4c80-b965-c61a0b84b2f6
52.0,8600.0,607.0,20.65,0d9356f6-05b6-483f-af12-2785465bbb11
28.0,12300.0,387.0,48.64,6987f021-f533-4491-aaaf-8af021603ac7
24.0,2100.0,503.0,33.95,debe680f-8bcc-43db-b5ed-a8d3d6a05ed9
0.0,8700.0,402.0,46.79,168cde64-c85d-495b-b05e-1d775a1ff078
4.0,13600.0,695.0,9.4,c52d4e7b-b9a4-4dcc-8837-d70f346ad259
7.0,12700.0,702.0,8.52,2a3c4fb1-f67e-4b5f-9d70-edb139b2abdd
33.0,10800.0,675.0,11.85,641392fc-5268-494a-a67c-ac95932b7e8b
5.0,5000.0,325.0,56.52,52ed91f7-78be-4f20-8fbf-8dbaa078bdc0
10.0,12100.0,584.0,23.69,0d8e7828-996a-4e97-a50c-a59e9afe7176
4.0,1900.0,689.0,10.17,1b623092-de81-4bd6-a938-e1848ef2d0fd
27.0,6300.0,703.0,8.43,7a0132c7-d24c-4acf-b0cd-c83da313e580
7.0,3700.0,698.0,9.08,d4785d68-d973-4415-b954-cc55aa0a0889
34.0,15800.0,688.0,10.32,3a67d4de-1916-4c1e-9300-462ec7ef6770
17.0,2300.0,676.0,11.81,929b5195-dc0a-45ef-8bd4-a141b8c8b72f
28.0,1100.0,690.0,10.03,36c0c6cf-da1f-4695-b85d-c6818aee2542
9.0,2800.0,539.0,29.24,cb6b3dd9-4870-4ebc-b0e9-1fa35f000e3c
12.0,2500.0,705.0,8.18,9c686e07-1fba-4e4c-a19e-c98ae43cf704
5.0,14000.0,488.0,35.8,47100c3c-e744-4ab0-a195-5117cd6791c3
15.0,8100.0,660.0,13.85,b1e20d23-f136-40bc-95b7-c845fcf4b0d0
15.0,8000.0,421.0,44.22,80c68ef0-5e33-4df7-abb2-311f484535c6
5.0,1700.0,663.0,13.52,0223d926-ab47-4417-a3c4-d6354b5f141f
16.0,20900.0,563.0,26.35,9be3afbd-7e0f-41ec-8719-6d66cfc0c58e
50.0,13000.0,565.0,25.9,c68ecbd2-f38d-4a42-877a-a58c5b977473
1.0,7700.0,681.0,11.21,a242d0c3-2c7c-4018-ae88-e66d6d453d3f
9.0,4300.0,626.0,18.21,9f8f23d7-137b-4c63-92c6-f34c9296fdf6
16.0,26500.0,712.0,7.2,6aa5277b-3bca-4541-b960-b6620e8c7acb
34.0,28900.0,636.0,17.02,e4ef1e98-4d94-4bff-a969-9a7b3de072f1
5.0,3100.0,670.0,12.6,ba4c623a-198c-4666-830f-60b0d9baf74d
18.0,16700.0,589.0,23.04,dfff0b2a-49f5-45c7-b6fb-34e0a5330494
21.0,10200.0,598.0,21.71,1baac2f2-9d65-416e-b88e-142ab7aeaaf5
3.0,700.0,660.0,13.81,4d2b65df-4b83-4b6e-bbdf-1da8de49197b
18.0,2200.0,505.0,33.68,75eff5b8-c352-4d18-a500-4fbfe39ef69d
16.0,4600.0,405.0,46.64,dc0655df-f6f2-43c1-9df2-bbcadf27e908
17.0,12700.0,437.0,42.31,592a3e01-8af5-4586-8be8-f2ddf30bc901
30.0,11900.0,716.0,6.7,e13d3521-77f8-4589-9ae5-a588108302ab
37.0,15300.0,654.0,14.5,d0c926a7-53e0-4347-8296-cd55a47a70e6
11.0,7100.0,677.0,11.66,5682baae-1f1a-47fe-938a-50d9d59bf89f
13.0,10200.0,638.0,16.6,1cc746cd-e50f-406d-95bd-66cd6e2a3526
11.0,6500.0,719.0,6.28,6f76bbb8-0484-4570-86dc-30d773efc26f
1.0,9800.0,551.0,27.66,f1277548-42a5-4b64-8c57-0d66754ff12e
31.0,12500.0,688.0,10.3,b83bbc21-27ff-474f-97eb-189270ab33c4
8.0,12400.0,592.0,22.4,8afd9cde-781f-47e6-863f-61ab22b6bc1f
38.0,6900.0,433.0,42.65,c788aec6-cac8-4d21-b7e9-7b5f959cec4b
17.0,6700.0,698.0,9.02,385bd0c5-2d3e-47e2-a63b-b7605ae01673
46.0,2700.0,696.0,9.31,e2a9ad45-9574-44d0-864f-426b1a20cc5d
11.0,3400.0,693.0,9.66,3e22d817-7aad-499d-a730-24127a6a665e
6.0,1400.0,620.0,18.93,d5f7d75d-e45e-4a16-ab70-c1cd4d7fb0f5
16.0,13100.0,661.0,13.72,e47d4baf-1a0b-48cf-8249-2481fd71e9ec
4.0,17800.0,363.0,51.81,259b33b2-7a83-409a-b356-2a4ada5e3b5c
34.0,1900.0,700.0,8.84,a277e81b-7dc5-4f7e-8cca-fed6b4568325
15.0,13700.0,591.0,22.57,7419e6ee-7e85-4b37-9c48-7f5964ebc30e
5.0,8800.0,663.0,13.47,5fdb0fea-e8d9-47d8-8fc2-c7bf3ca38ccb
6.0,900.0,707.0,7.9,44672e7f-f165-477f-8876-1fdeaaf513b0
23.0,8300.0,720.0,6.26,492e131d-3213-439b-9ca4-b175a13be435
3.0,12000.0,566.0,25.93,b823a8cd-2f6a-4f7f-a7f7-8a7f4f0cc8af
17.0,5300.0,675.0,12.02,39dd7058-7d1c-4264-9d6b-04a4be928a58
1.0,1200.0,678.0,11.59,116b3df5-40c5-4716-8554-e0355098f414
43.0,5300.0,467.0,38.64,3cffd85b-0abd-4675-970b-3e169a481aed
1.0,4200.0,703.0,8.33,7378551a-d43e-4dd9-967b-d6b94a0adb68
14.0,2300.0,701.0,8.65,adf6633a-ee60-498f-9ae6-75f03a4e0936
19.0,6200.0,704.0,8.25,3362858a-3fc7-43da-bec9-19a4efb2a2b5
20.0,18900.0,508.0,33.31,c765cb4f-ba96-418c-aa91-565ae58b5e32
14.0,7100.0,591.0,22.69,0c9b96ba-23e2-41ce-9c5b-c887c28131aa
7.0,8800.0,539.0,29.28,f8c21c88-65a2-46bb-9b36-13aac8b2ae1b
20.0,15700.0,600.0,21.47,230c0df1-90d3-4f44-97c8-44913f7e0833
24.0,8300.0,587.0,23.18,a04beef8-0fe5-4795-95b6-f9c5124dc552
38.0,19400.0,698.0,8.96,39c599b6-661a-43d5-8c4d-ed8d916e34ce
32.0,16300.0,547.0,28.22,29686c42-e286-4274-8f2d-a7c7df6f110c
4.0,13600.0,678.0,11.57,95c6e791-259b-4fbb-b3a5-f1e63b0580ac
6.0,16300.0,384.0,49.31,f729ce1b-e48f-434c-ad18-ce2bef90b029
23.0,600.0,540.0,29.22,8f4a848c-1df7-4256-ba89-3cdac48a9d46
5.0,3500.0,367.0,51.33,32c0c716-211b-4eaf-b89b-ba218f9a2808
0.0,16100.0,606.0,20.86,ee62234b-0edd-4125-8baf-32f7f6d2ef07
31.0,4000.0,594.0,22.33,dfed9c39-42a0-4d40-bf33-6c3c26fd666d
33.0,5100.0,709.0,7.53,6aeb73f6-1673-4c73-ab06-28711d9612fb
31.0,11100.0,454.0,40.35,49499f30-3431-4bf2-b6eb-1c62baccf4a8
22.0,6000.0,550.0,27.87,edd5a6ae-15f9-49d1-bcd2-9b8d6c79a70a
2.0,14400.0,519.0,31.96,1b224e63-3829-4c9b-83a8-979d7ea50cdf
37.0,19800.0,577.0,24.5,03641c7f-1221-45a0-8db3-704da8ca3a9e
8.0,23300.0,511.0,32.71,510a6e48-faff-4477-9ee0-898aa1653d5d
5.0,10900.0,594.0,22.21,1aa0d657-a4b9-47ff-a298-a37220198350
15.0,15700.0,597.0,21.93,9d735302-e4ce-498f-9b47-9f0af84d02bf
12.0,10000.0,719.0,6.31,dada087d-93a4-4de0-806b-b712eb9b0688
35.0,6400.0,570.0,25.29,82be6f9a-9f4c-49ab-9977-09c590d53449
7.0,8000.0,485.0,36.26,5c75ae94-f153-4c5c-9d72-f9c591ac5a03
9.0,15800.0,571.0,25.3,800e2bef-e307-43ab-9319-2c58c80c3350
16.0,11700.0,559.0,26.8,db0ca9f7-f699-4c3c-af58-89444edb0c9c
9.0,1800.0,390.0,48.46,fc907859-a066-4b40-9906-133d1dd7058e
3.0,7800.0,598.0,21.64,9a669369-285e-46cb-bdbb-7bae7e633a25
8.0,1600.0,697.0,9.13,3690e082-8064-44ec-beac-4e3698b7c83a
10.0,10000.0,503.0,33.86,a855ed43-0794-4b9b-8331-b380e5634662
13.0,16100.0,530.0,30.38,c1f5ef6d-835a-485a-af27-1d0f651e027a
10.0,10900.0,703.0,8.4,35906af1-0d64-472e-aa09-44755c8b8568
6.0,8600.0,665.0,13.14,a9051157-d746-4900-b0ba-cca1079e3ba0
12.0,4000.0,718.0,6.49,6e7f5332-9a9c-44e2-aea6-ca4a39d1b531
14.0,3400.0,660.0,14.02,94b44a57-e52b-421a-b940-05791b792902
31.0,8600.0,569.0,25.55,b6f6b558-86fb-43b5-b82b-827361d25a8d
20.0,4500.0,680.0,11.32,56d75c04-2246-46d7-aa20-70b2f7ebff3f
7.0,1900.0,425.0,43.92,bb895ac5-34d3-4e6e-b5cc-63b8ebf7879f
25.0,1700.0,516.0,32.13,997895da-6942-4ceb-9d03-1d301b9f6a56
5.0,3900.0,515.0,32.37,d3736759-4a09-4837-8888-e3ad512d1843
27.0,2700.0,596.0,22.01,3995d005-e1ba-4c9b-bb58-e0782b979dda
1.0,23100.0,709.0,7.7,0f17310b-96f2-4024-b597-024c9ee8cb37
2.0,2100.0,585.0,23.51,b642728b-fee3-4408-a34b-175044c325f5
36.0,600.0,566.0,25.85,92a9f288-2769-40fa-92f0-259aaddf0f77
13.0,1300.0,702.0,8.56,5b1e9906-84c4-4f0c-8ca3-42d50401a4e8
5.0,1800.0,446.0,41.25,3e397b90-be57-4598-b3fc-02ba81bad54c
20.0,4500.0,718.0,6.52,baaeae8d-87a6-4072-85c0-d5c2c59882f2
19.0,11100.0,719.0,6.33,5560e253-df03-49a8-b164-817e527868d8
5.0,11200.0,693.0,9.59,673b809d-076f-4c3d-af27-8e2dd387495b
52.0,25500.0,676.0,11.83,89f2b409-79ef-440d-8650-74123e9c937e
13.0,22700.0,572.0,25.28,b2d5946c-8db8-45fa-ac94-153221bf413a
5.0,12600.0,576.0,24.68,32346702-36ed-4198-a090-e698d8e009ee
5.0,12400.0,503.0,34.02,24090127-6ab3-4e72-9126-4c34b9aa0554
30.0,8400.0,592.0,22.63,d78293df-23e1-45d9-9835-11ebc8e86dad
5.0,22600.0,669.0,12.73,2927e874-5b7c-4af0-b599-8f3a68231644
13.0,19600.0,661.0,13.85,07be2309-95de-4be6-8b3f-5e2e17343b9b
20.0,17000.0,669.0,12.6,1e0f70f9-62a9-49cb-a81c-73c56dd4a9fd
21.0,19000.0,369.0,50.95,0ab04a1b-2efd-49e9-bdf3-12ac50a59488
2.0,4400.0,602.0,21.16,7b03dd13-5e05-4626-906f-b70aa172043d
17.0,9800.0,394.0,47.77,1407fce8-ea9c-4e25-b760-f5dd9bb9817b
3.0,18300.0,627.0,18.01,a7e8b28d-9008-42f3-95cd-12dfad836ba9
37.0,22500.0,644.0,15.84,5984e677-b1fb-4cf9-a827-5a7da1ffb552
24.0,8000.0,560.0,26.78,c660e8ef-3bce-4659-86de-5dd414686ae8
6.0,5900.0,609.0,20.4,751102c7-cee6-41d0-8438-9cada8c98631
27.0,6900.0,442.0,41.6,f44db470-4c79-433e-ad97-39997387cd70
2.0,21600.0,639.0,16.49,87c53174-06ce-49bf-833f-e1c6f6d8a868
20.0,11700.0,546.0,28.45,bd0a1bbb-bfa8-49ee-b252-36db7ec54691
8.0,1800.0,713.0,7.09,f5b7885b-2b91-4d69-8c6d-f13327d1d54f
2.0,4800.0,498.0,34.61,3e0ba2e3-4efb-4610-b8bb-1406b4f21eb2
2.0,8200.0,692.0,9.81,149cbb38-7f92-48a0-9568-749114e7f7af
19.0,9500.0,168.0,76.73,2731f321-39ef-40c4-a9e7-3d4d59a515db
5.0,9700.0,616.0,19.56,f989f33e-619f-4948-a40f-a26aad72c79b
7.0,11400.0,448.0,40.88,3ed7e9f4-1aa8-4002-b257-1bf24a2d3648
33.0,18000.0,714.0,7.01,d4422774-ac07-4f9b-af7c-4c9593cf2b2c
14.0,2500.0,659.0,13.96,85ed09a9-c3aa-47c6-9415-4fe3f0a8b21c
23.0,6600.0,568.0,25.6,dbf3ab07-68d9-449f-8d29-c182a0380a82
15.0,23600.0,568.0,25.6,b106d87f-9ac3-4321-9a94-f0a253a95dcb
26.0,3500.0,639.0,16.57,1617169e-69ca-4b13-80a8-3b2f7c912f64
5.0,14600.0,671.0,12.44,6c1c7dea-c7cc-4c6e-900e-f4d48484c495
6.0,22500.0,617.0,19.39,0308f09b-a60e-4a1f-bc62-5acfed2c6945
0.0,3300.0,556.0,27.14,4d2068ed-ceca-42ff-8246-f9e8fdad61a0
9.0,2000.0,597.0,21.8,8d7cf581-f1aa-45e6-93f9-7430f577976e
15.0,10200.0,536.0,29.82,fb56aa16-52ee-4629-9373-353a95ce3595
31.0,5600.0,633.0,17.26,260f5dfb-584e-4062-89ba-469b28ec95bd
16.0,10200.0,637.0,16.76,23a0e90d-e0f9-43f5-858b-6cad82d66482
4.0,1900.0,613.0,19.94,394cf614-15f4-41ab-a251-f0e1efb14a3a
16.0,7300.0,386.0,48.9,16d35c06-43f4-4e72-a52c-5cfa787a9550
12.0,8900.0,543.0,28.8,a4f44048-2c85-42f5-82ab-23f8e46f6094
25.0,1000.0,304.0,59.28,e538da33-d85a-4f29-ba5f-1d3a7c1b4e17
5.0,19500.0,620.0,18.95,63c43fc9-d745-464a-b40a-614c066b62ac
11.0,15000.0,720.0,6.15,67bac986-9ddf-41aa-ab7a-f9743af5ef7d
44.0,28400.0,590.0,22.79,784beae6-2566-457d-8871-63d7a9cbf911
26.0,22600.0,599.0,21.52,ac50a1e4-5589-4547-892c-47538fba3c44
14.0,14400.0,695.0,9.33,636f3422-f990-4b5d-afd0-b3a3104f70cb
32.0,13000.0,451.0,40.44,4efd21e8-14df-49f8-b702-00743fb17416
26.0,8900.0,641.0,16.25,4844d69a-a3c7-4af7-9a9f-4ae6ec1c94bf
5.0,6100.0,680.0,11.3,f843f417-c176-4cdb-86ab-534df086d755
11.0,5500.0,656.0,14.21,3cbe75eb-3b97-477c-828b-a391fb928f38
9.0,12600.0,644.0,15.86,a7986507-ab9e-43ae-9f1e-fc634bdadd14
1.0,6300.0,586.0,23.25,6d06d3e0-a31b-48a3-bb0a-c991531aa662
30.0,24300.0,710.0,7.42,634927dd-3c46-49ac-8baf-573cc634e6f8
16.0,1500.0,657.0,14.36,b384ff9c-95fc-475c-a8fe-92810130674f
13.0,12100.0,593.0,22.45,39cccc7c-8d9e-4d6e-9604-218e5c422577
25.0,2200.0,548.0,28.23,252caf73-38dd-4fa9-8a4c-d5900a8608ce
4.0,2500.0,635.0,16.89,b5dade42-9d15-40a7-a24a-46987e07e1f8
11.0,24800.0,665.0,13.21,fd6f4eae-310e-43e4-8277-3e1febd19b6a
20.0,2900.0,367.0,51.29,bc58292a-00d8-45af-854f-214f86fc4edc
32.0,6600.0,697.0,9.15,4480bc0d-ec58-4074-9b2c-8eb43a5ecda4
8.0,3200.0,605.0,20.66,3c99d846-7475-45f9-b6dd-eccba1a28a8d
9.0,14100.0,628.0,17.86,8e47c55c-3d32-46ae-a744-8c9ac50d03cb
54.0,12100.0,626.0,18.23,4f6471df-9d46-4ab5-85d0-1458e26e270c
32.0,11600.0,598.0,21.61,43a1cdd3-d25c-421c-aed2-effa9b599a0e
5.0,18000.0,372.0,50.74,83fec164-709b-4b20-bbc5-1b7bcb98f856
26.0,7800.0,691.0,9.92,1e7f3e83-0645-4012-9687-f8de7455889a
16.0,7900.0,570.0,25.36,0d895f15-912f-4a19-af43-86cd895d5506
27.0,6100.0,685.0,10.65,43e78d76-a6ac-48aa-9aea-bc1273b55f08
38.0,9400.0,698.0,9.01,402723cd-33fe-434a-83b5-a273bebf8f29
34.0,21800.0,604.0,20.86,42b9154c-d39c-44fc-92d0-766df7c988d7
49.0,4500.0,517.0,32.12,9996070c-a331-479d-a6e9-aade454d430b
2.0,2300.0,711.0,7.3,26e27de8-0e51-4371-8ac7-4147b1808ead
4.0,12700.0,685.0,10.62,ea55be2b-5128-4c25-8969-6ba007075043
9.0,12800.0,662.0,13.64,8d3918d4-d859-4ff2-a09b-d0907fcf8f02
26.0,17000.0,592.0,22.54,17eaf278-e400-45f8-bd70-edbd03b1cd91
9.0,18100.0,610.0,20.24,e8e445f0-85b7-4ab5-a94d-97c6eabc92e6
5.0,4800.0,612.0,19.95,c23e5cd9-c172-45e4-8944-d8fce6a7f076
24.0,16300.0,592.0,22.31,dd0e5387-9e13-40a3-89a5-1b7a6160f27d
21.0,17400.0,691.0,9.94,b65091d7-2b8b-4f92-a36b-144bae090560
29.0,4100.0,624.0,18.31,c0979cdb-d0a7-4735-97e0-32d3c33468fb
35.0,18800.0,596.0,21.97,90b8baa8-5b4a-445b-beb0-6384b44e757b
19.0,20200.0,622.0,18.81,425eb65e-5e47-4e50-8741-1774aed8ebad
19.0,6800.0,573.0,25.01,4c1810c2-46aa-4532-b9c4-462f5414d942
9.0,10300.0,629.0,17.68,2d418c09-9b98-4526-85b7-ffde8dcc762b
43.0,27100.0,319.0,57.45,800ec3b4-71da-4399-9e97-b4d5b87ba4e5
12.0,7600.0,583.0,23.69,9874d0b8-eead-4e5b-a19f-dd94237a2714
12.0,30500.0,390.0,48.6,88faec86-da8d-4fdb-bab9-93ee32213d0d
8.0,21900.0,620.0,19.01,fbcde853-ff2a-47de-b455-e22e0fefadd1
42.0,10700.0,502.0,34.03,e2eda772-77bd-4329-bf70-f47c527e9eab
5.0,3900.0,496.0,34.75,8ae85a44-b58f-4b1c-9d2c-f63a260451ed
9.0,19100.0,454.0,40.19,9aca85eb-5549-4455-9fd4-095869fbf42a
41.0,5800.0,331.0,56.07,d71acc49-dd82-43b2-8d85-4650523c9aa4
2.0,4600.0,318.0,57.44,c6448f9e-bacc-4576-86c3-81dce4f8adc4
6.0,6000.0,466.0,38.66,51971b5a-087e-4e91-b7ac-c5ea74ec818c
35.0,9100.0,673.0,12.23,e4022d3d-24d1-4dbc-8a5a-05104ef65b35
2.0,2900.0,681.0,11.22,ab2bb828-8b66-4396-88da-24b50f6aabf3
8.0,13700.0,286.0,61.81,6d801a95-601b-460f-ac2f-7b1940232247
3.0,1100.0,665.0,13.09,8bfb0f68-f0ab-48b2-9daf-7af1ac963a85
13.0,8900.0,655.0,14.53,d1c8a2d1-aae6-4b29-be80-ce721dfbc6f4
3.0,6000.0,719.0,6.39,628e94b3-16d9-4b54-8b04-45ed5fac86e7
1.0,2000.0,710.0,7.51,1e2e0e65-77fd-46eb-81a1-6290ce2140a8
36.0,7100.0,590.0,22.7,03139f4f-2051-49bc-af7c-6e87677f70cd
49.0,16000.0,662.0,13.58,eedaf813-7aa2-4c80-9a03-77d8c4fae51a
4.0,3400.0,456.0,39.77,c3071de3-1e45-4a8e-a773-bf26a8a90d3b
28.0,9300.0,646.0,15.62,bad08929-dd39-4451-874b-dcedc72db923
39.0,25600.0,712.0,7.25,3e81c582-ec05-40cd-ad09-684f3446c0aa
7.0,4200.0,383.0,49.44,92ed6f0d-d91f-48d8-a42b-63edc0a3bc11
18.0,12100.0,682.0,11.01,a59d4ad1-8d92-48ff-971a-4726c214948c
8.0,12300.0,679.0,11.38,ab260205-2ac2-4ae2-af65-968e7a6a985f
9.0,24800.0,567.0,25.63,4d4f15cb-444a-48c1-a3fe-084f33c4e72c
8.0,14400.0,628.0,18.16,bb089e88-b956-40e0-aa4c-dbacfe7c79b2
15.0,8400.0,655.0,14.5,d835b9e5-197f-4936-a514-0fca2df52705
26.0,15700.0,171.0,76.29,bc58a920-bcca-4910-ab38-5ae382ecc214
10.0,17400.0,566.0,25.86,e49223a7-f147-40aa-98e1-bd3808318068
13.0,4000.0,657.0,14.22,0dde51eb-6aaa-464b-a8e6-d565ab6de8c0
18.0,10000.0,699.0,8.84,cd32d545-165b-476b-8fb2-f9e15e2564cb
25.0,13500.0,564.0,26.26,5f546573-eef3-452c-b763-034d706f121d
46.0,1200.0,416.0,44.92,ff415a55-0233-4465-a885-7fb82703de9d
15.0,24600.0,464.0,38.78,cab94586-de9f-4c79-a51e-a0cca215ab95
10.0,1600.0,664.0,13.42,67cb8d79-fe36-471c-9412-ad9824268deb
13.0,18400.0,615.0,19.58,70a44c3a-4215-4f57-8f03-c181658db1b4
3.0,7100.0,574.0,24.81,cbddff12-ee8d-4a6b-a51f-ebdfda233a87
24.0,8700.0,680.0,11.3,038aa569-8b0b-4e0e-ab52-48338097230f
4.0,20200.0,527.0,30.91,804e8936-f7a6-482b-a2ec-57f2c9f4b364
48.0,18400.0,616.0,19.51,47f0dd03-c0ae-4119-9f73-d91961320786
7.0,19900.0,673.0,12.19,f3c7ee71-c7e4-4c62-8718-3871f306d8bd
4.0,31500.0,408.0,46.07,77403926-184b-4ff9-a153-8a127755f921
26.0,5700.0,576.0,24.55,40918d89-4d03-48c1-a35f-903848af6063
36.0,5900.0,609.0,20.33,d7dda30a-a568-47fe-8307-73f3e37644bd
21.0,3400.0,410.0,45.8,2a9717ee-0aed-4d35-bccf-c5ac67bf128f
55.0,9700.0,607.0,20.58,a15a6901-cd6f-479d-8a57-c12487472bc8
19.0,19600.0,569.0,25.53,f49891e9-ac69-462a-a982-60a8293aa1b7
35.0,22200.0,379.0,49.72,a8b48460-5a48-454d-8232-1f2927c3c824
4.0,8700.0,705.0,8.05,6202903f-7d24-439a-a56b-2bdd8f24f955
24.0,10400.0,564.0,26.02,ceda44d3-8aec-44db-8c2b-981939818e84
6.0,6900.0,627.0,18.17,31d6b19c-3e09-4a6e-b5fe-7b2dbad6929d
5.0,4300.0,683.0,10.86,8a121af9-a3b3-4f74-87c3-a6dbaf4076c2
33.0,22200.0,696.0,9.19,a5514bda-1ab5-415a-9fea-8b764392b56d
3.0,4700.0,689.0,10.16,684a7a52-bd39-4027-aab0-cfbec3b79386
3.0,6400.0,575.0,24.5,902e68cc-3fdb-410c-b6e7-6eb0444461dd
18.0,10600.0,458.0,39.76,c70793c5-8830-499e-81dc-920c23662e99
19.0,22000.0,691.0,9.81,0e0f3224-ca82-4889-992f-ad0870a71ecc
7.0,8900.0,666.0,13.07,6162f591-4829-4252-bf3b-827b394ca6ab
16.0,8300.0,655.0,14.58,434ab0b2-9636-4cc0-9306-8d301a3921b1
1.0,17300.0,566.0,25.86,44838140-687e-4205-a269-929d70b58e11
3.0,12400.0,706.0,8.02,39fb6aea-076f-4902-98b7-1751bc1637dc
43.0,16200.0,705.0,8.2,84b9991b-fe63-4dce-8cf8-39114dc28318
3.0,1100.0,529.0,30.59,a18e1863-22c9-4666-b355-5843def2996a
59.0,23500.0,595.0,22.08,3a127b74-315c-421d-9227-cbc90a63adde
1.0,1600.0,651.0,15.06,08abfcc3-a890-44e1-a3bc-35a2a25975b4
40.0,18200.0,690.0,10.03,ce4214d9-f989-4c9a-aacc-c7849f348fcf
15.0,22200.0,584.0,23.43,bd1acada-25b0-4773-a396-ef9535b96dc0
15.0,8600.0,515.0,32.34,2cb0299f-aaf7-4059-a027-fc9fe76eefaa
16.0,12500.0,312.0,58.3,3066540d-de14-4b92-a63a-7cc59e273d8d
19.0,16400.0,634.0,17.22,c1c963b3-5894-4cb5-930d-735c64ad7b80
29.0,17000.0,494.0,35.04,bfccd437-8f43-4d2f-bebc-af82cdc8b366
28.0,10300.0,630.0,17.68,d8d254eb-0379-4d03-8c86-4b70e65ef8c6
44.0,10300.0,641.0,16.34,4b4d7796-05a1-40d4-8bbd-8abd14867069
1.0,10000.0,607.0,20.69,0eac4482-87ec-4fe0-85e6-a612ebd14d37
4.0,1300.0,451.0,40.52,3c674b42-da23-41d0-b7b4-437d69eb3ef5
47.0,24800.0,516.0,32.24,8063a491-5a78-4086-a83c-6a85f4ffb56c
15.0,17300.0,574.0,24.83,e438b085-a5de-49f9-9631-5881606fbfdc
9.0,15600.0,393.0,47.8,1aaf78e6-2ddb-445f-9928-3b9d7b127067
33.0,9000.0,676.0,11.82,883a7638-1471-476d-b32f-82e38a31b945
2.0,6600.0,521.0,31.63,c1149458-4370-406f-a8ba-0a0ea10b9b70
5.0,7000.0,333.0,55.79,9394e9c7-e887-4a22-acc3-41bb5e24d23e
7.0,11600.0,702.0,8.46,b4cb8877-18af-48df-a012-b2f1f1a88483
1.0,11700.0,597.0,21.75,a4ad60b2-57fa-40de-b0ee-9256215150cf
6.0,12000.0,712.0,7.26,e1810001-28d0-4ac5-93f0-25af5aec8414
40.0,18200.0,355.0,52.9,1a7fb77b-926e-4490-91da-c398b230150a
5.0,2500.0,591.0,22.5,8a4babcc-b59e-42ed-acbd-81d47d9a0823
24.0,18000.0,587.0,23.27,bdeb9c42-928d-498d-a833-18be99d934b1
15.0,10100.0,641.0,16.35,ccc2b226-dc91-4883-860d-6f5002664875
23.0,10100.0,526.0,30.78,bba99ddc-d3d3-4fe1-b95e-ec91b236920e
