id,emp_length,home_ownership,verification_status,purpose
7ffd5b8d-019a-47ab-9937-110a9bd2c370,1year,rent,Verified,debt_consolidation
94de5ee1-99d6-48db-9e73-bfc76acb4173,<1year,mortgage,Verified,debt_consolidation
a4a55398-7bc8-44a1-a41f-fad81d54018c,2years,mortgage,Not Verified,credit_card
74cfd040-3e52-485b-88f2-d50e4be29120,6years,rent,Verified,credit_card
1fd2e805-2b89-4757-8df3-46bd30dc7d19,9years,mortgage,Verified,house
010d2d60-fd97-40ea-b9a9-1c12659781c9,0year,mortgage,Verified,credit_card
0becffae-dc36-419f-b429-70e15ec5ec4a,4years,rent,Verified,medical
454ee5a3-60ec-482b-a4f4-aee1d1190ad3,2years,rent,Not Verified,credit_card
4112d9e8-56f0-463f-8922-8418e8da7025,1year,own,Verified,house
0cd0d3f5-1c74-4353-b250-0d3c2f5387e1,7years,rent,Verified,debt_consolidation
758f42a3-2e76-4988-8050-82c4c997667b,5years,mortgage,Verified,debt_consolidation
9a9c8c4b-2fe8-4491-9f34-6e3b2bbceead,0year,mortgage,Verified,debt_consolidation
ee6fc6de-31a8-4301-8ed2-24e4cc72c32e,<1year,mortgage,Not Verified,debt_consolidation
063aca34-0d6e-49c1-8521-faf8b1c306c1,10years,mortgage,Verified,debt_consolidation
88f6f72c-80b1-44ff-926f-985638373ec8,8years,mortgage,Verified,credit_card
9fae401d-5f47-44e4-8951-2867ea4e00ab,5years,own,Verified,debt_consolidation
83f2461b-03c1-4314-9cec-3d4ef15618b8,1year,own,Verified,debt_consolidation
72394b47-486c-4455-825c-8f57dc5dace7,<1year,mortgage,Verified,credit_card
eaa17d95-0d95-44ae-b67c-38aa53f5fd64,5years,mortgage,Verified,debt_consolidation
b7f77f7a-8a82-4b95-8082-7a857cc7d6ac,10years,mortgage,Verified,credit_card
28195043-a672-4042-81ba-1aecf6f0527b,10years,rent,Verified,credit_card
3fc334ba-55e5-4d19-911d-c1cd149b2cab,5years,mortgage,Verified,major_purchase
abf797ed-72a8-4b84-ad15-80eac368ee68,3years,mortgage,Not Verified,debt_consolidation
c3d926e9-7b33-4ea4-aa77-86c321748e18,7years,mortgage,Verified,debt_consolidation
b5b15d63-5aef-41da-beba-83531be9aebe,2years,own,Not Verified,debt_consolidation
e9eb930c-6139-4bf5-8853-252107840955,10years,mortgage,Verified,credit_card
e1177f40-1fda-46f9-bb51-61cda0011913,7years,rent,Verified,debt_consolidation
82e12c59-2f0c-41b5-a431-0fee79d49d71,3years,mortgage,Verified,debt_consolidation
1be97bf1-b253-4277-9726-72570992bbb0,0year,mortgage,Verified,credit_card
6e9555c0-8de8-4276-ac10-9be1fec8d6d0,3years,mortgage,Not Verified,house
6e09668e-b127-4de2-aeea-7475eee4ed30,6years,rent,Verified,car
8c2236cc-3e90-44ed-933e-5187a2a5bda4,7years,rent,Verified,credit_card
8342e532-0335-44e6-9509-896ca474a69c,9years,rent,Not Verified,debt_consolidation
b1abc654-70c8-4c2c-8a57-6dcec23e4443,5years,mortgage,Verified,debt_consolidation
ea804222-21a8-43fc-9716-f45a5880a634,8years,rent,Verified,credit_card
e5e2d625-8f7d-4485-af5f-df631bf4bde3,10years,rent,Not Verified,debt_consolidation
717d4f7c-5618-4e38-990b-867e8382dead,2years,mortgage,Verified,debt_consolidation
297d784c-9da0-450b-8e2a-e583850d57a4,10years,mortgage,Verified,major_purchase
9f4f996b-98c5-4c5f-b837-dc2676f1a3fd,0year,rent,Verified,debt_consolidation
0827de4f-64f6-49e1-b925-7e5088f81204,0year,own,Not Verified,debt_consolidation
1beb5416-212d-4aa5-9d8c-1e175515b223,1year,mortgage,Not Verified,debt_consolidation
6ca32525-ac1f-40aa-bd84-dca829d6ca76,0year,mortgage,Verified,debt_consolidation
7e3e28f6-094f-461c-a68e-a4baf55d2516,10years,mortgage,Not Verified,debt_consolidation
5f2e2bb5-cca6-4de9-a32c-98e9e8151b67,8years,own,Verified,credit_card
b8446875-46f1-4262-9ef1-5572053815a9,3years,rent,Verified,debt_consolidation
f8b5c0b4-4358-4bda-b5b5-8909c20ce073,7years,rent,Verified,debt_consolidation
57feba61-ace4-4d1e-b1a2-77088cf509c7,0year,mortgage,Not Verified,debt_consolidation
2edf655e-0d2d-4072-a211-490cd20cc548,1year,rent,Verified,debt_consolidation
2acda8d4-d01f-4c1f-b282-62c5505e4b25,10years,mortgage,Verified,debt_consolidation
ee53304e-6511-45b8-ba79-eedb38f58683,<1year,rent,Verified,car
a0e75e3e-3858-42c4-9e25-b8ce4b0e842d,3years,rent,Verified,debt_consolidation
d5a182a6-d71a-42f8-8396-acc08854a02d,3years,mortgage,Verified,credit_card
d7be398f-1636-427c-9ea2-93cfbadeec37,10years,rent,Verified,debt_consolidation
9eabf2ee-c40a-4899-a233-bc7a9aec55a4,9years,rent,Verified,vacation
2980f711-a481-4d72-9af5-b0c211a62d0f,8years,rent,Verified,debt_consolidation
ce401fdf-223b-4643-99e4-889c8c645b86,10years,mortgage,Verified,debt_consolidation
bd2ce0af-a1dc-4216-9338-dc36cdecd99a,10years,mortgage,Verified,credit_card
42992d67-0202-4709-a7ca-5a805ff72144,<1year,rent,Verified,other
25a7f3f2-ecc9-469e-a4a9-c338669ddc86,10years,mortgage,Not Verified,credit_card
c034997c-6f86-4cc3-a415-94d84d3bbfaa,10years,mortgage,Verified,debt_consolidation
94b7b883-f3d6-402c-9118-91190dfcd105,2years,own,Verified,credit_card
0953ef68-c409-435a-9be9-2ddcd7cbaee6,8years,mortgage,Verified,credit_card
7128219b-8a90-4d10-9035-c4a95ea69a96,1year,rent,Not Verified,credit_card
425cd134-7355-42f8-ae08-e3a6ae07a978,9years,mortgage,Verified,house
9f5697a6-3836-4f0d-a85e-c5ce1736454e,7years,mortgage,Not Verified,credit_card
d6823fef-12ec-4662-90a7-8a2c35af1d13,2years,rent,Verified,house
0d8c387a-a89d-43fe-9688-cb442bd5d73d,10years,mortgage,Not Verified,debt_consolidation
41a501f1-3be0-4c6b-8f6b-56b8c34d23bc,8years,own,Verified,debt_consolidation
68a58d88-b078-46ad-aa56-f12a5cd5f947,2years,own,Verified,debt_consolidation
823bb74a-0f97-402a-9652-62062e38acbd,10years,mortgage,Not Verified,house
e16b3d19-cf08-4cc7-b162-e993755620e2,2years,rent,Verified,major_purchase
d62ac46d-643e-4235-bcc8-9609350a8225,2years,mortgage,Verified,debt_consolidation
b5377c89-bacb-4ad7-91ac-ca47d7cfbd6f,<1year,rent,Verified,other
0b86f338-8b1f-4ca2-836a-ad9c3e4521a5,10years,mortgage,Verified,debt_consolidation
ff2f030a-79d1-4667-8750-461809982f09,10years,rent,Verified,car
d15659aa-4c76-4173-9858-7298abb9d67b,10years,mortgage,Verified,debt_consolidation
32526f68-e00c-4042-bea6-ccc13e8c992a,10years,mortgage,Not Verified,credit_card
da06aa23-187a-41d5-98c7-6e1f10ac993f,10years,rent,Verified,credit_card
4166014e-03e1-4d8a-933f-a13c4a4abfe9,10years,rent,Verified,debt_consolidation
060f87be-79bb-4935-8ecd-4e09ae934cd4,<1year,rent,Not Verified,debt_consolidation
65647b78-62ee-452c-be5a-77309368c7fa,10years,rent,Verified,debt_consolidation
799aea1f-4aea-4361-9110-56a34e7026fa,2years,mortgage,Not Verified,debt_consolidation
4f8a2a0a-82c7-48b9-922e-da8b2d6b7377,4years,mortgage,Verified,small_business
6af3df3c-9fe2-4aba-b313-3aedc0bc127e,4years,own,Not Verified,medical
9ee8399f-1cfd-4d5f-971c-a2382675d5b7,9years,rent,Not Verified,major_purchase
86790b23-d2d6-479f-8a8f-230129fd950b,10years,rent,Verified,credit_card
976221d3-68b6-4c10-9d8f-fda155c19dbe,7years,mortgage,Verified,debt_consolidation
0eb29358-a1e0-4a5b-9eb7-c31bdd9d669a,8years,mortgage,Verified,house
05ccee1a-b38c-4a92-a936-60f575cbf5e4,2years,mortgage,Not Verified,house
dea6ef44-6247-4a81-9d04-11f32399bf39,6years,rent,Verified,car
41816cae-c1ee-4edf-be0e-845e03cb8df9,5years,mortgage,Not Verified,credit_card
100cca3f-26a7-4284-9f78-3b916729a977,2years,rent,Verified,debt_consolidation
01045cca-8b3f-46c4-9d12-adc9418468bc,<1year,rent,Verified,debt_consolidation
c47b4838-7934-4988-b7df-21172490bff7,2years,rent,Not Verified,debt_consolidation
49368318-868c-4563-a9fa-299bdb2179ca,7years,rent,Verified,debt_consolidation
91747c5e-ae94-4c60-a83f-abe81970a510,0year,mortgage,Verified,major_purchase
16138656-8b2a-4377-861c-9b78f580a911,7years,mortgage,Not Verified,debt_consolidation
e44420dc-6eee-47ac-b6c5-4ecccc2d81d3,<1year,rent,Verified,credit_card
00c55590-dd14-4f95-94ab-79e8771e368b,5years,mortgage,Not Verified,debt_consolidation
aa9b4a5d-2a39-466c-8ba7-6b8c0dcd8d5a,10years,mortgage,Verified,other
0d46e32c-5747-4d59-94b5-5c3e51c47d34,2years,mortgage,Verified,debt_consolidation
767c77c9-3440-46ab-adcf-35d8a5ce33aa,7years,mortgage,Verified,debt_consolidation
5d26ea39-d241-478f-8e12-b44540a979a1,0year,own,Not Verified,debt_consolidation
236c655f-3c01-4e8c-9898-2064b3145f12,10years,mortgage,Verified,debt_consolidation
9b71c470-494e-4ff0-a175-23692cfdeb86,10years,mortgage,Verified,debt_consolidation
91de50b6-f5ee-4428-b195-53fb2377108a,<1year,rent,Verified,credit_card
7df69ed1-33a0-45c3-b1cb-55a5df802bbc,10years,mortgage,Not Verified,debt_consolidation
cb657fba-85a1-4e55-b4f0-649cc64c36d9,<1year,rent,Verified,credit_card
e942e6ab-649e-4df8-b0fa-85cc734626ee,10years,rent,Verified,debt_consolidation
8f98ace2-40d2-4a4f-9e09-e81852ae2dea,<1year,rent,Verified,debt_consolidation
b30ec458-7ee5-408f-a33f-5a3a558f41b5,3years,mortgage,Verified,small_business
29f91cdf-2401-4108-8dd9-2daac81700bc,3years,mortgage,Verified,major_purchase
83353535-9455-4560-9191-a7270e7c8932,5years,own,Verified,debt_consolidation
97a17991-b47e-4c35-9ccd-8f6a015f7d46,10years,mortgage,Verified,debt_consolidation
43cac852-7abf-4828-8674-16f1f78a2d67,3years,rent,Verified,other
a03696f5-31fb-4824-9487-ae5da5282c87,3years,own,Not Verified,house
1ebb385a-d92d-4497-8d51-e4c904b77a83,2years,mortgage,Verified,credit_card
2fec5a45-b79d-4357-b287-f4de74a6bfc4,5years,mortgage,Not Verified,debt_consolidation
4116a1bf-3544-4fdc-a0a5-a2a126554ede,10years,mortgage,Verified,small_business
910ae5da-d6d2-4c31-a6ef-04665a74814b,2years,mortgage,Verified,small_business
d1f1902a-464e-41fc-9f73-a8694e7daf37,1year,rent,Verified,debt_consolidation
87447239-eb47-4a7b-bf64-ca54826474a8,9years,own,Verified,debt_consolidation
53c4f4d9-348f-4684-888e-c3a82edd3ad9,10years,rent,Verified,debt_consolidation
85f8ca83-98b3-4b25-9377-d30d2b43aba2,2years,rent,Verified,other
c0b10f91-a5e3-4336-9285-f304ccb3b22b,<1year,mortgage,Verified,house
bf16473c-3aa2-46b8-a2b1-953158407df7,<1year,rent,Not Verified,debt_consolidation
0c73a524-3e0b-4fad-b95a-aaf629b75d86,3years,rent,Verified,other
dbc5dff5-e770-4894-a240-00aff2b1163d,7years,rent,Not Verified,credit_card
8aa2326e-3eb2-4640-be5c-a4f2028a25c0,3years,mortgage,Verified,house
23cd5e08-d0e2-4124-bd72-09595a4d8686,5years,rent,Verified,credit_card
d00608e1-fee9-49af-b8a1-d2c96ce201c3,10years,mortgage,Verified,debt_consolidation
462deff5-2e5c-40b1-ac2d-975214f7d477,10years,mortgage,Verified,wedding
746695e6-cd20-4934-a8b4-9c0197f2d867,10years,mortgage,Verified,debt_consolidation
c44f3b4e-2365-420b-ba64-74bba0e8315f,5years,mortgage,Verified,credit_card
e466dac7-07aa-4581-a0ae-dbc329718f67,0year,rent,Verified,debt_consolidation
b8f85732-b379-4be3-b709-e8f5705023a1,2years,mortgage,Not Verified,debt_consolidation
d920c85f-a1bd-4995-b8da-e4f6cfed5350,5years,rent,Verified,debt_consolidation
201cde4a-ab62-4bd5-9ce7-2bc4fac76539,2years,mortgage,Verified,debt_consolidation
684ea6d6-dcc9-4725-a115-841e2a341978,10years,mortgage,Verified,debt_consolidation
2be845c3-0b43-4b05-8816-e2b4abcb8b7f,10years,rent,Not Verified,debt_consolidation
c599f261-1b20-42cf-b669-09e845611aad,2years,mortgage,Verified,debt_consolidation
2fb2974a-681f-49cf-bd86-16f8f5375286,8years,mortgage,Verified,debt_consolidation
004d1383-1678-4f0c-b236-fa35199da887,7years,mortgage,Verified,debt_consolidation
7fb13c6a-e877-4225-925d-05fb2d0faa73,10years,mortgage,Not Verified,major_purchase
7fc67203-4b06-4763-9ff4-e16bebd895de,2years,rent,Not Verified,credit_card
89ea7b74-3af8-475e-a22a-419fc8db8fd3,10years,rent,Verified,debt_consolidation
bf1c4309-fa6c-4e37-9451-fb21ab44d7c1,10years,mortgage,Verified,credit_card
3f40d995-0f29-4226-86ac-3c6eff9132c6,10years,rent,Verified,medical
b75f16b4-9d55-419e-bba1-5e40f708ed4f,<1year,rent,Verified,other
cdb9c898-ba7d-47b5-93cc-7374ed14fe18,10years,own,Verified,credit_card
c365fae5-5013-4d36-a3b8-1743a61f5643,3years,mortgage,Verified,debt_consolidation
ae40b4c0-04db-4336-86ed-3180439996fe,10years,mortgage,Not Verified,debt_consolidation
77611b32-e64f-4354-abd1-135cfb6de584,8years,rent,Verified,debt_consolidation
e521917e-cf71-4312-92e1-262c681f9fed,6years,mortgage,Not Verified,debt_consolidation
a8dcfecf-199e-45f0-ab50-b676894c2642,10years,mortgage,Verified,credit_card
be918556-4ba6-40f2-8dfc-cefd24e86d3a,7years,mortgage,Verified,debt_consolidation
0a698892-b697-44f3-bfe0-a65a19316c81,1year,mortgage,Verified,credit_card
8ae2af70-4ba1-430c-b96f-b255900ee73c,10years,rent,Verified,credit_card
73325dcf-33ed-4534-8d5a-a6dbfbcfaf97,10years,rent,Verified,debt_consolidation
5d7ca0e6-c311-402a-9c7c-cd93a5cb6ca4,8years,own,Not Verified,car
e8cce617-e865-4186-aa0e-d8f702d4ba39,10years,mortgage,Verified,debt_consolidation
d5e90509-deb3-4a7c-8621-9df28dd742e5,<1year,mortgage,Verified,debt_consolidation
2164a7da-9f33-49bf-b841-a6bb7503a870,10years,own,Verified,debt_consolidation
4fc4a417-b3e4-4bc6-b032-c4c96aafc2e9,10years,mortgage,Not Verified,debt_consolidation
922fe348-2d4d-4215-8e20-1110ece44059,2years,mortgage,Verified,house
ffe2185f-307f-41e2-8cf9-7887b224c95c,10years,own,Not Verified,debt_consolidation
57a42e08-59e9-48cc-b68d-037b951570e8,5years,mortgage,Verified,house
4ad56871-953d-4a46-bc49-0fd2bfd577ad,1year,mortgage,Not Verified,debt_consolidation
e3f0c742-3d28-4820-b9a0-04e65c3ee8c5,10years,own,Not Verified,debt_consolidation
854ed0e0-8181-495c-9e1d-1ac028222296,8years,rent,Not Verified,car
c36b1972-ed2f-4c42-b5cd-f088f86d4fdb,4years,rent,Verified,other
b6b7e5e1-6f15-4fe5-9c55-b5fcec9ef6a4,7years,mortgage,Verified,debt_consolidation
11b62ac9-f139-458b-b220-021628bef558,4years,mortgage,Verified,debt_consolidation
99f95d3b-ac4d-4ee8-8e53-317aef6f2e59,<1year,rent,Not Verified,debt_consolidation
4c87b491-db5a-4d87-a6b3-0ec668332bea,10years,own,Verified,credit_card
a624204b-bba5-45f9-8156-31dba23da6ab,2years,rent,Verified,debt_consolidation
c6d37f16-8faa-464d-9e36-58321e0d8b27,5years,rent,Not Verified,debt_consolidation
b22e626e-0f33-4927-a4e0-2e49e983ee61,<1year,mortgage,Verified,debt_consolidation
ca79a677-f6bd-4a03-9e33-4360b10f9919,10years,mortgage,Verified,debt_consolidation
2f42241c-0fdb-416b-ae51-1498cd78af61,10years,mortgage,Verified,credit_card
33c74318-9087-4c14-b80c-bb5e643657d6,0year,mortgage,Not Verified,debt_consolidation
7c2dab08-4dda-4cf3-bbc8-53a4e21e677b,5years,mortgage,Not Verified,major_purchase
4187b082-5fd7-4101-b268-48013addb7c1,1year,mortgage,Verified,credit_card
b4675f3d-b4d3-4b55-8535-b720952da355,10years,rent,Verified,debt_consolidation
4840fd77-c480-48c6-9193-47071bdd866b,9years,mortgage,Not Verified,debt_consolidation
15daed55-2c00-4e96-8320-d81c888a5110,2years,rent,Verified,house
1e775eba-c7da-4a38-a6c6-464aac2a31e5,10years,rent,Verified,credit_card
c871727c-d1f0-446c-ac71-6795d4b30b18,7years,rent,Verified,credit_card
6b7965f5-4d48-4c55-8234-366d3be65ff5,8years,mortgage,Verified,debt_consolidation
b293921e-fe96-4fa1-b7eb-9467b5bf8327,0year,mortgage,Verified,debt_consolidation
f86b9813-c078-4094-a590-15dee279f1fc,0year,rent,Verified,other
2a32e670-76ad-4b01-b330-e1b30fbd1101,10years,rent,Verified,debt_consolidation
05db3604-1177-4869-9ad6-60033ee90323,8years,mortgage,Verified,credit_card
b0dbc5ab-f613-4472-afdd-5955f41f919c,<1year,rent,Verified,debt_consolidation
d4c4b65e-c378-4349-9403-b1feea0c0652,3years,mortgage,Not Verified,major_purchase
116ad722-3177-4eb4-b1e6-e4699b7c4514,9years,mortgage,Verified,debt_consolidation
d513522d-f521-46fd-b3d1-274dda270c15,10years,own,Verified,debt_consolidation
7e135ac9-8b7f-4e18-a105-3635be0beddc,2years,mortgage,Verified,medical
59c5f17b-97c4-4bbb-b471-4378abca7979,5years,rent,Verified,major_purchase
e83f5f1c-1253-4634-a6f4-3b9d198a9a5b,0year,mortgage,Verified,house
2845074c-47d8-4bb2-a9cf-18ca25120d71,10years,mortgage,Verified,debt_consolidation
62761bf4-2857-436a-b6e0-39e1840e6963,10years,own,Verified,house
62ddc196-d78b-4730-8164-31860b7bca21,10years,own,Not Verified,house
58b5cc3d-b4d9-4ccf-a8c8-67388f84e147,10years,rent,Verified,debt_consolidation
c883c181-366b-4d26-bd6e-8855cbb8d97b,8years,rent,Verified,debt_consolidation
ff188790-d3c8-4bb1-9b9a-6586f832e9b4,10years,mortgage,Verified,major_purchase
6e31038d-7b93-41e4-ba3a-89596a0c0e9a,2years,rent,Verified,credit_card
c120d23a-bf01-4b7b-9ce7-57fa10af6d2b,<1year,own,Verified,house
8aa7fbf0-b368-4f90-9dd3-4c45cfd2a8d7,10years,mortgage,Verified,debt_consolidation
916ba0cd-7456-4e6d-9866-9d8de3596135,3years,mortgage,Verified,debt_consolidation
53dd0938-01ab-45a7-be10-a95b5b9f37b9,10years,mortgage,Verified,debt_consolidation
9630c5d9-6295-4f60-a5ae-1f256a1f9740,10years,mortgage,Not Verified,debt_consolidation
fbd4b0d3-a993-4dd8-b58f-85a2fdcdb034,0year,rent,Verified,debt_consolidation
b1e2d826-3c91-4bc4-972d-3a3708036829,10years,rent,Not Verified,major_purchase
99112ecb-9911-44ab-98a9-2bb12acaf92d,4years,mortgage,Verified,debt_consolidation
d6f54efe-b341-44bf-8c5c-1f80bc27e8c1,0year,rent,Verified,debt_consolidation
1dc9dbd3-5024-4d93-a5b0-fe0c45b07068,2years,rent,Verified,debt_consolidation
1be03be2-5349-43c6-91a1-554e5afab2c8,10years,mortgage,Verified,debt_consolidation
4e076803-8d88-49b6-877f-a4a2b12df121,10years,own,Not Verified,other
3a33e2d0-6929-4e54-a4ad-2c7736ac4947,2years,mortgage,Verified,debt_consolidation
1b4b6521-37bf-486b-a896-6374ba9e5b47,1year,rent,Verified,credit_card
881a64da-609f-48ac-bbd8-d12fc66c4971,6years,mortgage,Verified,house
cd8aea71-764d-4321-9c6a-e8331ba14fc8,7years,rent,Verified,debt_consolidation
e22290b6-9880-40e3-b7de-6206256353f3,10years,mortgage,Verified,credit_card
14a0f25f-86c1-4ab3-9e42-6eab10e0ad6f,2years,mortgage,Verified,debt_consolidation
35c766f5-0b54-41aa-bdc4-2c17e4442d9b,<1year,rent,Not Verified,debt_consolidation
8866b14d-c1d5-41ed-80e2-ed7ed3141b42,6years,mortgage,Verified,debt_consolidation
bffdb300-075d-4bee-abaa-e8bef7254bd4,10years,mortgage,Not Verified,other
c89d1a28-7e73-49d4-b26e-82826d4390e5,<1year,mortgage,Verified,credit_card
02116a6b-e725-4795-9100-ab0d4d478795,<1year,rent,Verified,debt_consolidation
553eb233-d68d-47ce-9b7d-c7a77f26034d,9years,own,Verified,debt_consolidation
eb292789-f43d-4455-b95d-c1deb61c601c,10years,mortgage,Not Verified,debt_consolidation
5352f1fa-7c7d-4963-8711-64ed4c269be4,10years,rent,Verified,debt_consolidation
61a95221-b98a-4f97-bac3-d9f723a764cb,2years,rent,Verified,debt_consolidation
19a101b9-d266-4230-ae92-8ee6a0155f0e,10years,own,Verified,debt_consolidation
5622cb95-4487-47e9-bf20-4cb58649b889,3years,mortgage,Verified,debt_consolidation
e126e9eb-21c6-46a6-8a8e-75391c4609f7,10years,own,Verified,debt_consolidation
162bdc7d-4245-47b6-8409-8fb503df856d,10years,mortgage,Not Verified,debt_consolidation
f2833eec-6416-47f3-8db8-ee7505933752,10years,rent,Not Verified,other
d427035d-52f8-43f9-b1e4-5a27e304eea9,8years,rent,Verified,debt_consolidation
6dd2f057-4300-412a-9e8f-e3cfb5df6cba,10years,mortgage,Not Verified,debt_consolidation
97945d3c-5bda-4df4-94dc-0be74b01158f,10years,mortgage,Verified,debt_consolidation
9d81f28b-6d08-475f-bcaa-52acdddc9884,<1year,rent,Verified,debt_consolidation
78c3cb13-957d-4ba1-aeab-ca9dd2d53951,10years,rent,Verified,debt_consolidation
48e89758-2762-4831-bab2-7edac8a25ee5,10years,mortgage,Verified,other
cb97ecfe-5c3d-4010-8d7b-30cd18247016,7years,mortgage,Verified,credit_card
d35422f4-d887-4e46-b25f-68038c44e80c,9years,rent,Verified,car
f8d1beb9-dd7c-4989-88c6-9a1741b0225e,1year,mortgage,Verified,debt_consolidation
ac4e5ff9-2395-487f-8232-e138b1f2990a,0year,mortgage,Not Verified,debt_consolidation
ba043cad-7758-4e72-980d-1b39ba217231,3years,mortgage,Verified,debt_consolidation
a5bc5133-6244-4801-b629-051ef86b204a,7years,rent,Verified,credit_card
4250a7c4-55ec-4c44-a3d1-ed0026b6afed,8years,rent,Not Verified,credit_card
de61d0e4-3465-48d6-ba93-8d1e0fbd89c4,10years,rent,Not Verified,major_purchase
c80b3209-ccfd-4b14-a768-f0343b0ba1c1,<1year,mortgage,Verified,house
6acef5d9-2f49-4c35-b1c2-9264b05940ff,10years,own,Verified,debt_consolidation
d4fc0bc8-b322-48f4-85f9-336c3574312e,10years,mortgage,Not Verified,debt_consolidation
9b0ce431-ab9f-4a33-a064-281f5a1ce1f6,8years,rent,Verified,debt_consolidation
28a45f9f-a890-4d04-ae70-43dc36e8f0c1,1year,mortgage,Verified,debt_consolidation
0a65c0a2-bf9f-46cd-b66d-5c708d2f7805,10years,mortgage,Verified,debt_consolidation
28381ee2-055f-45d5-9198-c53a7f10e879,2years,rent,Verified,credit_card
dcec1586-58e7-4d3b-8428-d04147ac72d3,10years,mortgage,Not Verified,house
f185eb49-ddb3-4356-ae91-447dd622f98b,5years,mortgage,Verified,credit_card
d5084ccf-17eb-4470-9393-e32e0d711727,9years,rent,Verified,debt_consolidation
464091db-3d59-4670-b23b-3b08562eb4a0,4years,own,Not Verified,debt_consolidation
44197fd4-5dee-4d8e-8c58-9470b32328ba,0year,rent,Verified,debt_consolidation
a716f153-6940-481e-8f56-4641ecf0b554,7years,mortgage,Verified,debt_consolidation
f6d756f9-3adf-4171-9fe5-e07167ce41a6,10years,mortgage,Verified,debt_consolidation
594e2caa-ab67-4eb0-b032-76e3f512524c,<1year,mortgage,Verified,house
4ebb6010-0626-4970-b942-b7be76d8b83a,3years,rent,Not Verified,credit_card
a5fe3dec-2a8d-48e6-8bcf-b5febb8ed0e6,10years,mortgage,Not Verified,credit_card
a9634e10-52d8-4c60-a27c-905a228a3cb3,0year,mortgage,Not Verified,debt_consolidation
2945dc0d-7672-440e-8ca6-e78c6bfad48c,10years,rent,Not Verified,debt_consolidation
9bdc986e-cc54-4cf2-a055-50cde6204f84,10years,rent,Verified,debt_consolidation
1ccb14ce-d0dd-4751-8d91-223f5993ad82,10years,mortgage,Verified,credit_card
b27c52c1-844b-4a8d-b144-fb134d544a9e,<1year,rent,Not Verified,debt_consolidation
bb4093c5-5640-412b-8fbf-33afb6cd96fe,8years,rent,Not Verified,major_purchase
4248b2a5-6115-4171-95c2-0650fd7544b8,10years,mortgage,Verified,debt_consolidation
7c2c4d93-f907-455b-9e4b-c54f1ed0ba47,4years,mortgage,Verified,debt_consolidation
6ea41f42-652e-403d-84f7-dd71cbf1f107,0year,mortgage,Verified,house
